competition_id,competition_name,date,team_1_id,team_2_id,team_1_name,team_2_name,color_1,color_2,goals,fouls,yellow,yellow_red,red,penalties_scored,penalties_saved,woodwork,own_goals,joker_goals
384,Serie A,2021-01-24 17:00:00 UTC
462,Primeira Liga,2021-01-24 17:30:00 UTC
564,La Liga,2021-01-24 17:30:00 UTC
384,Serie A,2021-01-24 19:45:00 UTC
301,Ligue 1,2021-01-24 20:00:00 UTC
564,La Liga,2021-01-24 20:00:00 UTC
387,Serie B,2021-01-24 20:00:00 UTC
462,Primeira Liga,2021-01-24 20:15:00 UTC
600,Süper Lig,2021-01-25 13:00:00 UTC
462,Primeira Liga,2021-01-25 14:30:00 UTC
600,Süper Lig,2021-01-25 16:00:00 UTC
600,Süper Lig,2021-01-25 16:00:00 UTC
462,Primeira Liga,2021-01-25 17:00:00 UTC
564,La Liga,2021-01-25 20:00:00 UTC
387,Serie B,2021-01-25 20:00:00 UTC
462,Primeira Liga,2021-01-25 20:15:00 UTC
85,2. Bundesliga,2021-01-26 17:30:00 UTC
181,Tipico Bundesliga,2021-01-26 17:30:00 UTC
72,Eredivisie,2021-01-26 17:45:00 UTC
8,Premier League,2021-01-26 18:00:00 UTC
72,Eredivisie,2021-01-26 19:00:00 UTC
9,Championship,2021-01-26 19:00:00 UTC
9,Championship,2021-01-26 19:00:00 UTC
181,Tipico Bundesliga,2021-01-27 17:30:00 UTC
85,2. Bundesliga,2021-01-26 19:30:00 UTC
85,2. Bundesliga,2021-01-26 19:30:00 UTC
85,2. Bundesliga,2021-01-26 19:30:00 UTC
462,Primeira Liga,2021-01-26 19:45:00 UTC
72,Eredivisie,2021-01-26 20:00:00 UTC
9,Championship,2021-01-27 19:00:00 UTC
8,Premier League,2021-01-26 20:15:00 UTC
462,Primeira Liga,2021-01-26 21:15:00 UTC
591,Super League,2021-01-27 17:15:00 UTC
85,2. Bundesliga,2021-01-27 17:30:00 UTC
181,Tipico Bundesliga,2021-01-27 17:30:00 UTC
181,Tipico Bundesliga,2021-01-27 17:30:00 UTC
72,Eredivisie,2021-01-27 17:45:00 UTC
8,Premier League,2021-01-27 18:00:00 UTC
8,Premier League,2021-01-27 18:00:00 UTC
387,Serie B,2021-01-27 18:00:00 UTC
72,Eredivisie,2021-01-27 19:00:00 UTC
9,Championship,2021-01-27 19:00:00 UTC
9,Championship,2021-01-27 19:00:00 UTC
9,Championship,2021-01-27 19:00:00 UTC
85,2. Bundesliga,2021-01-27 19:30:00 UTC
85,2. Bundesliga,2021-01-27 19:30:00 UTC
85,2. Bundesliga,2021-01-27 19:30:00 UTC
301,Ligue 1,2021-01-27 20:00:00 UTC
72,Eredivisie,2021-01-27 20:00:00 UTC
8,Premier League,2021-01-27 20:15:00 UTC
8,Premier League,2021-01-27 20:15:00 UTC
72,Eredivisie,2021-01-28 17:45:00 UTC
591,Super League,2021-02-20 19:30:00 UTC
85,2. Bundesliga,2021-01-28 19:30:00 UTC
591,Super League,2021-01-28 19:30:00 UTC
72,Eredivisie,2021-01-28 20:00:00 UTC
8,Premier League,2021-01-28 20:00:00 UTC
600,Süper Lig,2021-01-29 13:00:00 UTC
600,Süper Lig,2021-01-29 16:00:00 UTC
85,2. Bundesliga,2021-01-29 17:30:00 UTC
85,2. Bundesliga,2021-01-29 17:30:00 UTC
82,Bundesliga,2021-01-29 19:30:00 UTC
384,Serie A,2021-01-29 19:45:00 UTC
9,Championship,2021-01-29 20:00:00 UTC
564,La Liga,2021-01-29 20:00:00 UTC
387,Serie B,2021-01-29 20:00:00 UTC
600,Süper Lig,2021-01-30 10:30:00 UTC
85,2. Bundesliga,2021-01-30 12:00:00 UTC
85,2. Bundesliga,2021-01-30 12:00:00 UTC
85,2. Bundesliga,2021-01-30 12:00:00 UTC
8,Premier League,2021-01-30 12:30:00 UTC
9,Championship,2021-01-30 12:30:00 UTC
600,Süper Lig,2021-01-30 13:00:00 UTC
387,Serie B,2021-01-30 13:00:00 UTC
387,Serie B,2021-01-30 13:00:00 UTC
387,Serie B,2021-01-30 13:00:00 UTC
387,Serie B,2021-01-30 13:00:00 UTC
384,Serie A,2021-01-30 14:00:00 UTC
82,Bundesliga,2021-01-30 14:30:00 UTC
82,Bundesliga,2021-01-30 14:30:00 UTC
82,Bundesliga,2021-01-30 14:30:00 UTC
82,Bundesliga,2021-01-30 14:30:00 UTC
8,Premier League,2021-01-30 15:00:00 UTC
8,Premier League,2021-01-30 15:00:00 UTC
8,Premier League,2021-01-30 15:00:00 UTC
9,Championship,2021-01-30 15:00:00 UTC
9,Championship,2021-01-30 15:00:00 UTC
9,Championship,2021-01-30 15:00:00 UTC
9,Championship,2021-01-30 15:00:00 UTC
9,Championship,2021-01-30 15:00:00 UTC
9,Championship,2021-01-30 15:00:00 UTC
9,Championship,2021-01-30 15:00:00 UTC
9,Championship,2021-01-30 15:00:00 UTC
387,Serie B,2021-01-30 15:00:00 UTC
564,La Liga,2021-01-30 15:15:00 UTC
72,Eredivisie,2021-01-30 15:30:00 UTC
462,Primeira Liga,2021-01-30 15:30:00 UTC
301,Ligue 1,2021-01-30 16:00:00 UTC
181,Tipico Bundesliga,2021-01-30 16:00:00 UTC
181,Tipico Bundesliga,2021-01-30 16:00:00 UTC
600,Süper Lig,2021-01-30 16:00:00 UTC
384,Serie A,2021-01-30 17:00:00 UTC
82,Bundesliga,2021-01-30 17:30:00 UTC
8,Premier League,2021-01-30 17:30:00 UTC
564,La Liga,2021-01-30 17:30:00 UTC
72,Eredivisie,2021-01-30 17:45:00 UTC
462,Primeira Liga,2021-01-30 18:00:00 UTC
72,Eredivisie,2021-01-30 19:00:00 UTC
591,Super League,2021-01-30 19:30:00 UTC
384,Serie A,2021-01-30 19:45:00 UTC
72,Eredivisie,2021-01-30 20:00:00 UTC
8,Premier League,2021-01-30 20:00:00 UTC
564,La Liga,2021-01-30 20:00:00 UTC
462,Primeira Liga,2021-01-30 20:30:00 UTC
600,Süper Lig,2021-01-31 10:30:00 UTC
384,Serie A,2021-01-31 11:30:00 UTC
301,Ligue 1,2021-01-31 12:00:00 UTC
8,Premier League,2021-01-31 12:00:00 UTC
85,2. Bundesliga,2021-01-31 12:30:00 UTC
85,2. Bundesliga,2021-01-31 12:30:00 UTC
85,2. Bundesliga,2021-01-31 12:30:00 UTC
600,Süper Lig,2021-01-31 13:00:00 UTC
600,Süper Lig,2021-01-31 13:00:00 UTC
600,Süper Lig,2021-01-31 13:00:00 UTC
72,Eredivisie,2021-01-31 13:30:00 UTC
72,Eredivisie,2021-01-31 13:30:00 UTC
181,Tipico Bundesliga,2021-01-31 13:30:00 UTC
181,Tipico Bundesliga,2021-01-31 13:30:00 UTC
301,Ligue 1,2021-01-31 14:00:00 UTC
301,Ligue 1,2021-01-31 14:00:00 UTC
301,Ligue 1,2021-01-31 14:00:00 UTC
9,Championship,2021-02-02 18:00:00 UTC
301,Ligue 1,2021-01-31 14:00:00 UTC
8,Premier League,2021-01-31 14:00:00 UTC
384,Serie A,2021-01-31 14:00:00 UTC
384,Serie A,2021-01-31 14:00:00 UTC
387,Serie B,2021-01-31 14:00:00 UTC
82,Bundesliga,2021-01-31 14:30:00 UTC
462,Primeira Liga,2021-01-31 15:00:00 UTC
591,Super League,2021-01-31 15:00:00 UTC
591,Super League,2021-01-31 15:00:00 UTC
591,Super League,2021-01-31 15:00:00 UTC
387,Serie B,2021-01-31 15:00:00 UTC
564,La Liga,2021-01-31 15:15:00 UTC
72,Eredivisie,2021-01-31 15:45:00 UTC
72,Eredivisie,2021-01-31 15:45:00 UTC
181,Tipico Bundesliga,2021-01-31 16:00:00 UTC
600,Süper Lig,2021-01-31 16:00:00 UTC
8,Premier League,2021-01-31 16:30:00 UTC
82,Bundesliga,2021-01-31 17:00:00 UTC
384,Serie A,2021-01-31 17:00:00 UTC
564,La Liga,2021-01-31 17:30:00 UTC
8,Premier League,2021-01-31 19:15:00 UTC
384,Serie A,2021-01-31 19:45:00 UTC
301,Ligue 1,2021-01-31 20:00:00 UTC
387,Serie B,2021-01-31 20:00:00 UTC
462,Primeira Liga,2021-02-01 17:00:00 UTC
462,Primeira Liga,2021-02-01 19:00:00 UTC
85,2. Bundesliga,2021-02-01 19:30:00 UTC
9,Championship,2021-02-01 19:45:00 UTC
462,Primeira Liga,2021-02-01 19:45:00 UTC
564,La Liga,2021-02-01 20:00:00 UTC
387,Serie B,2021-02-01 20:00:00 UTC
462,Primeira Liga,2021-02-01 21:30:00 UTC
600,Süper Lig,2021-02-02 13:00:00 UTC
387,Serie B,2021-02-02 13:00:00 UTC
600,Süper Lig,2021-02-02 16:00:00 UTC
600,Süper Lig,2021-02-02 16:00:00 UTC
8,Premier League,2021-02-02 18:00:00 UTC
9,Championship,2021-02-02 19:00:00 UTC
9,Championship,2021-02-02 19:00:00 UTC
9,Championship,2021-02-02 19:00:00 UTC
8,Premier League,2021-02-02 20:15:00 UTC
8,Premier League,2021-02-02 20:15:00 UTC
462,Primeira Liga,2021-02-02 20:15:00 UTC
600,Süper Lig,2021-02-03 10:30:00 UTC
600,Süper Lig,2021-02-03 13:00:00 UTC
600,Süper Lig,2021-02-03 16:00:00 UTC
600,Süper Lig,2021-02-03 16:00:00 UTC
591,Super League,2021-02-03 17:15:00 UTC
301,Ligue 1,2021-02-03 18:00:00 UTC
301,Ligue 1,2021-02-03 18:00:00 UTC
301,Ligue 1,2021-02-03 18:00:00 UTC
301,Ligue 1,2021-02-03 18:00:00 UTC
301,Ligue 1,2021-02-03 18:00:00 UTC
9,Championship,2021-03-03 19:45:00 UTC
8,Premier League,2021-02-03 18:00:00 UTC
9,Championship,2021-02-03 19:00:00 UTC
8,Premier League,2021-02-03 19:30:00 UTC
591,Super League,2021-02-03 19:30:00 UTC
591,Super League,2021-02-03 19:30:00 UTC
9,Championship,2021-02-03 19:45:00 UTC
301,Ligue 1,2021-02-03 20:00:00 UTC
301,Ligue 1,2021-02-03 20:00:00 UTC
301,Ligue 1,2021-02-03 20:00:00 UTC
301,Ligue 1,2021-02-03 20:00:00 UTC
8,Premier League,2021-02-03 20:15:00 UTC
8,Premier League,2021-02-03 20:15:00 UTC
600,Süper Lig,2021-02-04 13:00:00 UTC
462,Primeira Liga,2021-02-04 15:00:00 UTC
600,Süper Lig,2021-02-04 16:00:00 UTC
591,Super League,2021-02-04 17:15:00 UTC
462,Primeira Liga,2021-02-04 19:00:00 UTC
591,Super League,2021-02-04 19:30:00 UTC
8,Premier League,2021-02-04 20:00:00 UTC
462,Primeira Liga,2021-02-04 21:30:00 UTC
462,Primeira Liga,2021-02-05 17:00:00 UTC
85,2. Bundesliga,2021-02-05 17:30:00 UTC
462,Primeira Liga,2021-02-05 21:00:00 UTC
85,2. Bundesliga,2021-02-05 17:30:00 UTC
72,Eredivisie,2021-02-05 19:00:00 UTC
82,Bundesliga,2021-02-05 19:00:00 UTC
462,Primeira Liga,2021-02-05 19:00:00 UTC
462,Primeira Liga,2021-02-05 19:00:00 UTC
384,Serie A,2021-02-05 19:45:00 UTC
564,La Liga,2021-02-05 20:00:00 UTC
387,Serie B,2021-02-05 20:00:00 UTC
9,Championship,2021-02-05 20:15:00 UTC
462,Primeira Liga,2021-02-05 21:00:00 UTC
600,Süper Lig,2021-02-06 10:30:00 UTC
85,2. Bundesliga,2021-02-06 12:00:00 UTC
85,2. Bundesliga,2021-02-06 12:00:00 UTC
8,Premier League,2021-02-06 12:30:00 UTC
9,Championship,2021-02-06 12:30:00 UTC
72,Eredivisie,2021-02-06 13:00:00 UTC
72,Eredivisie,2021-02-06 13:00:00 UTC
600,Süper Lig,2021-02-06 13:00:00 UTC
600,Süper Lig,2021-02-06 13:00:00 UTC
564,La Liga,2021-02-06 13:00:00 UTC
387,Serie B,2021-02-06 13:00:00 UTC
387,Serie B,2021-02-06 13:00:00 UTC
387,Serie B,2021-02-06 13:00:00 UTC
387,Serie B,2021-02-06 13:00:00 UTC
387,Serie B,2021-02-06 13:00:00 UTC
384,Serie A,2021-02-06 14:00:00 UTC
384,Serie A,2021-02-06 14:00:00 UTC
82,Bundesliga,2021-02-06 14:30:00 UTC
82,Bundesliga,2021-02-06 14:30:00 UTC
82,Bundesliga,2021-02-06 14:30:00 UTC
82,Bundesliga,2021-02-06 14:30:00 UTC
8,Premier League,2021-02-06 15:00:00 UTC
8,Premier League,2021-02-06 15:00:00 UTC
9,Championship,2021-02-06 15:00:00 UTC
9,Championship,2021-02-06 15:00:00 UTC
9,Championship,2021-02-06 15:00:00 UTC
9,Championship,2021-02-06 15:00:00 UTC
9,Championship,2021-02-06 15:00:00 UTC
9,Championship,2021-02-06 15:00:00 UTC
9,Championship,2021-02-06 15:00:00 UTC
9,Championship,2021-02-06 15:00:00 UTC
301,Ligue 1,2021-02-06 18:00:00 UTC
387,Serie B,2021-02-06 15:00:00 UTC
564,La Liga,2021-02-06 15:15:00 UTC
72,Eredivisie,2021-02-06 15:30:00 UTC
72,Eredivisie,2021-02-06 15:30:00 UTC
301,Ligue 1,2021-02-06 16:00:00 UTC
600,Süper Lig,2021-02-06 16:00:00 UTC
384,Serie A,2021-02-06 17:00:00 UTC
387,Serie B,2021-02-06 17:00:00 UTC
8,Premier League,2021-02-06 17:30:00 UTC
564,La Liga,2021-02-06 17:30:00 UTC
591,Super League,2021-02-06 19:30:00 UTC
384,Serie A,2021-02-06 19:45:00 UTC
301,Ligue 1,2021-02-06 20:00:00 UTC
8,Premier League,2021-02-06 20:00:00 UTC
564,La Liga,2021-02-06 20:00:00 UTC
600,Süper Lig,2021-02-07 10:30:00 UTC
384,Serie A,2021-02-07 11:30:00 UTC
301,Ligue 1,2021-02-07 12:00:00 UTC
8,Premier League,2021-02-07 12:00:00 UTC
85,2. Bundesliga,2021-02-07 12:30:00 UTC
85,2. Bundesliga,2021-02-07 12:30:00 UTC
600,Süper Lig,2021-02-07 13:00:00 UTC
600,Süper Lig,2021-02-07 13:00:00 UTC
564,La Liga,2021-02-07 13:00:00 UTC
301,Ligue 1,2021-02-07 14:00:00 UTC
301,Ligue 1,2021-02-07 14:00:00 UTC
301,Ligue 1,2021-02-07 14:00:00 UTC
8,Premier League,2021-02-07 14:00:00 UTC
384,Serie A,2021-02-07 14:00:00 UTC
384,Serie A,2021-02-07 14:00:00 UTC
82,Bundesliga,2021-02-07 14:30:00 UTC
591,Super League,2021-02-07 15:00:00 UTC
591,Super League,2021-02-07 15:00:00 UTC
591,Super League,2021-02-07 15:00:00 UTC
564,La Liga,2021-02-07 15:15:00 UTC
600,Süper Lig,2021-02-08 16:00:00 UTC
600,Süper Lig,2021-02-07 16:00:00 UTC
8,Premier League,2021-02-07 16:30:00 UTC
384,Serie A,2021-02-07 17:00:00 UTC
564,La Liga,2021-02-07 17:30:00 UTC
8,Premier League,2021-02-07 19:15:00 UTC
82,Bundesliga,2021-03-07 17:00:00 UTC
384,Serie A,2021-02-07 19:45:00 UTC
301,Ligue 1,2021-02-07 20:00:00 UTC
564,La Liga,2021-02-07 20:00:00 UTC
387,Serie B,2021-02-07 20:00:00 UTC
600,Süper Lig,2021-02-08 13:00:00 UTC
462,Primeira Liga,2021-02-08 17:00:00 UTC
462,Primeira Liga,2021-02-08 19:00:00 UTC
462,Primeira Liga,2021-02-08 19:00:00 UTC
85,2. Bundesliga,2021-02-08 19:30:00 UTC
8,Premier League,2021-02-08 20:00:00 UTC
564,La Liga,2021-02-08 20:00:00 UTC
462,Primeira Liga,2021-02-08 21:00:00 UTC
462,Primeira Liga,2021-02-09 17:00:00 UTC
181,Tipico Bundesliga,2021-02-09 17:30:00 UTC
387,Serie B,2021-02-09 18:00:00 UTC
387,Serie B,2021-02-09 18:00:00 UTC
9,Championship,2021-03-09 18:00:00 UTC
387,Serie B,2021-02-09 18:00:00 UTC
387,Serie B,2021-02-09 18:00:00 UTC
387,Serie B,2021-02-09 18:00:00 UTC
387,Serie B,2021-02-09 18:00:00 UTC
387,Serie B,2021-02-09 18:00:00 UTC
9,Championship,2021-02-09 19:00:00 UTC
462,Primeira Liga,2021-02-09 19:00:00 UTC
181,Tipico Bundesliga,2021-02-09 19:30:00 UTC
564,La Liga,2021-02-09 20:00:00 UTC
387,Serie B,2021-02-09 20:00:00 UTC
462,Primeira Liga,2021-02-09 21:00:00 UTC
591,Super League,2021-02-10 17:15:00 UTC
591,Super League,2021-02-10 17:15:00 UTC
181,Tipico Bundesliga,2021-02-10 17:30:00 UTC
387,Serie B,2021-02-10 18:00:00 UTC
9,Championship,2021-02-10 19:00:00 UTC
181,Tipico Bundesliga,2021-02-10 19:30:00 UTC
591,Super League,2021-02-10 19:30:00 UTC
387,Serie B,2021-02-10 20:00:00 UTC
600,Süper Lig,2021-02-12 16:00:00 UTC
85,2. Bundesliga,2021-02-12 17:30:00 UTC
85,2. Bundesliga,2021-02-12 17:30:00 UTC
72,Eredivisie,2021-02-12 17:45:00 UTC
82,Bundesliga,2021-02-12 19:30:00 UTC
384,Serie A,2021-02-12 19:45:00 UTC
564,La Liga,2021-02-12 20:00:00 UTC
387,Serie B,2021-02-12 20:00:00 UTC
462,Primeira Liga,2021-02-12 20:30:00 UTC
600,Süper Lig,2021-02-13 10:30:00 UTC
72,Eredivisie,2021-02-13 11:00:00 UTC
387,Serie B,2021-02-13 11:00:00 UTC
85,2. Bundesliga,2021-02-13 12:00:00 UTC
85,2. Bundesliga,2021-02-13 12:00:00 UTC
85,2. Bundesliga,2021-02-13 12:00:00 UTC
8,Premier League,2021-02-13 12:30:00 UTC
9,Championship,2021-02-13 12:30:00 UTC
600,Süper Lig,2021-02-13 13:00:00 UTC
564,La Liga,2021-02-13 13:00:00 UTC
387,Serie B,2021-02-13 13:00:00 UTC
387,Serie B,2021-02-13 13:00:00 UTC
387,Serie B,2021-02-13 13:00:00 UTC
72,Eredivisie,2021-02-13 13:15:00 UTC
384,Serie A,2021-02-13 14:00:00 UTC
82,Bundesliga,2021-02-13 14:30:00 UTC
82,Bundesliga,2021-02-13 14:30:00 UTC
82,Bundesliga,2021-02-13 14:30:00 UTC
8,Premier League,2021-02-13 15:00:00 UTC
9,Championship,2021-02-13 15:00:00 UTC
9,Championship,2021-02-13 15:00:00 UTC
9,Championship,2021-02-13 15:00:00 UTC
9,Championship,2021-02-13 15:00:00 UTC
9,Championship,2021-02-13 15:00:00 UTC
9,Championship,2021-02-13 15:00:00 UTC
9,Championship,2021-02-13 15:00:00 UTC
387,Serie B,2021-02-13 15:00:00 UTC
564,La Liga,2021-02-13 15:15:00 UTC
72,Eredivisie,2021-02-13 15:30:00 UTC
462,Primeira Liga,2021-02-13 15:30:00 UTC
591,Super League,2021-02-13 17:15:00 UTC
301,Ligue 1,2021-02-13 16:00:00 UTC
181,Tipico Bundesliga,2021-02-13 16:00:00 UTC
181,Tipico Bundesliga,2021-02-13 16:00:00 UTC
181,Tipico Bundesliga,2021-02-13 16:00:00 UTC
600,Süper Lig,2021-02-13 16:00:00 UTC
384,Serie A,2021-02-13 17:00:00 UTC
82,Bundesliga,2021-02-13 17:30:00 UTC
8,Premier League,2021-02-13 17:30:00 UTC
72,Eredivisie,2021-02-13 17:45:00 UTC
301,Ligue 1,2021-02-13 18:00:00 UTC
462,Primeira Liga,2021-02-13 18:00:00 UTC
591,Super League,2021-02-13 19:30:00 UTC
384,Serie A,2021-02-13 19:45:00 UTC
301,Ligue 1,2021-02-13 20:00:00 UTC
8,Premier League,2021-02-13 20:00:00 UTC
564,La Liga,2021-02-13 20:00:00 UTC
462,Primeira Liga,2021-02-13 20:30:00 UTC
600,Süper Lig,2021-02-14 10:30:00 UTC
384,Serie A,2021-02-14 11:30:00 UTC
301,Ligue 1,2021-02-14 12:00:00 UTC
8,Premier League,2021-02-14 12:00:00 UTC
85,2. Bundesliga,2021-02-14 12:30:00 UTC
85,2. Bundesliga,2021-02-14 12:30:00 UTC
85,2. Bundesliga,2021-02-14 12:30:00 UTC
9,Championship,2021-02-14 13:00:00 UTC
600,Süper Lig,2021-02-14 13:00:00 UTC
181,Tipico Bundesliga,2021-02-14 13:30:00 UTC
600,Süper Lig,2021-02-14 13:00:00 UTC
600,Süper Lig,2021-02-14 13:00:00 UTC
72,Eredivisie,2021-02-14 13:30:00 UTC
72,Eredivisie,2021-02-14 13:30:00 UTC
181,Tipico Bundesliga,2021-02-14 13:30:00 UTC
301,Ligue 1,2021-02-14 14:00:00 UTC
301,Ligue 1,2021-02-14 14:00:00 UTC
301,Ligue 1,2021-02-14 14:00:00 UTC
301,Ligue 1,2021-02-14 14:00:00 UTC
8,Premier League,2021-02-14 14:00:00 UTC
384,Serie A,2021-02-14 14:00:00 UTC
384,Serie A,2021-02-14 14:00:00 UTC
82,Bundesliga,2021-02-14 14:30:00 UTC
462,Primeira Liga,2021-02-14 15:00:00 UTC
591,Super League,2021-02-14 15:00:00 UTC
591,Super League,2021-02-14 15:00:00 UTC
564,La Liga,2021-02-14 15:15:00 UTC
72,Eredivisie,2021-02-14 15:45:00 UTC
301,Ligue 1,2021-02-14 16:00:00 UTC
387,Serie B,2021-02-14 16:00:00 UTC
8,Premier League,2021-02-14 16:30:00 UTC
82,Bundesliga,2021-02-14 17:00:00 UTC
384,Serie A,2021-02-14 17:00:00 UTC
387,Serie B,2021-02-14 17:00:00 UTC
462,Primeira Liga,2021-02-14 17:30:00 UTC
564,La Liga,2021-02-14 17:30:00 UTC
8,Premier League,2021-02-14 19:00:00 UTC
384,Serie A,2021-02-14 19:45:00 UTC
301,Ligue 1,2021-02-14 20:00:00 UTC
564,La Liga,2021-02-14 20:00:00 UTC
462,Primeira Liga,2021-02-14 20:15:00 UTC
600,Süper Lig,2021-02-15 13:00:00 UTC
600,Süper Lig,2021-02-15 16:00:00 UTC
82,Bundesliga,2021-02-15 19:30:00 UTC
384,Serie A,2021-02-15 19:45:00 UTC
8,Premier League,2021-02-15 20:00:00 UTC
564,La Liga,2021-02-15 20:00:00 UTC
387,Serie B,2021-02-15 20:00:00 UTC
462,Primeira Liga,2021-02-15 20:15:00 UTC
462,Primeira Liga,2021-02-16 17:45:00 UTC
9,Championship,2021-02-16 19:00:00 UTC
9,Championship,2021-02-16 19:45:00 UTC
9,Championship,2021-02-16 19:45:00 UTC
9,Championship,2021-02-16 19:45:00 UTC
2,Champions League,2021-02-16 20:00:00 UTC
9,Championship,2021-02-20 15:00:00 UTC
2,Champions League,2021-02-16 20:00:00 UTC
9,Championship,2021-02-16 20:15:00 UTC
591,Super League,2021-02-17 17:15:00 UTC
591,Super League,2021-02-17 17:15:00 UTC
8,Premier League,2021-02-17 18:00:00 UTC
9,Championship,2021-02-17 19:00:00 UTC
9,Championship,2021-02-17 19:00:00 UTC
9,Championship,2021-02-17 19:00:00 UTC
9,Championship,2021-02-17 19:00:00 UTC
9,Championship,2021-02-17 19:45:00 UTC
301,Ligue 1,2021-02-17 20:00:00 UTC
2,Champions League,2021-02-17 20:00:00 UTC
2,Champions League,2021-02-17 20:00:00 UTC
9,Championship,2021-02-17 20:15:00 UTC
462,Primeira Liga,2021-02-17 21:45:00 UTC
5,Europa League,2021-02-18 15:00:00 UTC
5,Europa League,2021-02-18 17:55:00 UTC
5,Europa League,2021-02-18 17:55:00 UTC
5,Europa League,2021-02-18 17:55:00 UTC
5,Europa League,2021-02-18 17:55:00 UTC
5,Europa League,2021-02-18 17:55:00 UTC
5,Europa League,2021-02-18 17:55:00 UTC
5,Europa League,2021-02-18 17:55:00 UTC
5,Europa League,2021-02-18 20:00:00 UTC
5,Europa League,2021-02-18 20:00:00 UTC
5,Europa League,2021-02-18 20:00:00 UTC
5,Europa League,2021-02-18 20:00:00 UTC
5,Europa League,2021-02-18 20:00:00 UTC
5,Europa League,2021-02-18 20:00:00 UTC
5,Europa League,2021-02-18 20:00:00 UTC
600,Süper Lig,2021-02-19 16:00:00 UTC
85,2. Bundesliga,2021-02-19 17:30:00 UTC
85,2. Bundesliga,2021-02-19 17:30:00 UTC
384,Serie A,2021-02-19 17:30:00 UTC
72,Eredivisie,2021-02-19 19:00:00 UTC
82,Bundesliga,2021-02-19 19:30:00 UTC
9,Championship,2021-02-19 19:45:00 UTC
384,Serie A,2021-02-19 19:45:00 UTC
301,Ligue 1,2021-02-19 20:00:00 UTC
564,La Liga,2021-02-19 20:00:00 UTC
387,Serie B,2021-02-19 20:00:00 UTC
462,Primeira Liga,2021-02-19 20:30:00 UTC
600,Süper Lig,2021-02-20 10:30:00 UTC
301,Ligue 1,2021-02-20 12:00:00 UTC
85,2. Bundesliga,2021-02-20 12:00:00 UTC
85,2. Bundesliga,2021-02-20 12:00:00 UTC
85,2. Bundesliga,2021-02-20 12:00:00 UTC
8,Premier League,2021-02-20 12:30:00 UTC
600,Süper Lig,2021-02-20 13:00:00 UTC
600,Süper Lig,2021-02-20 13:00:00 UTC
564,La Liga,2021-02-20 13:00:00 UTC
387,Serie B,2021-02-20 13:00:00 UTC
387,Serie B,2021-02-20 13:00:00 UTC
387,Serie B,2021-02-20 13:00:00 UTC
387,Serie B,2021-02-20 13:00:00 UTC
387,Serie B,2021-02-20 13:00:00 UTC
384,Serie A,2021-02-20 14:00:00 UTC
82,Bundesliga,2021-02-20 14:30:00 UTC
82,Bundesliga,2021-02-20 14:30:00 UTC
82,Bundesliga,2021-02-20 14:30:00 UTC
8,Premier League,2021-02-20 15:00:00 UTC
9,Championship,2021-02-20 15:00:00 UTC
9,Championship,2021-02-20 15:00:00 UTC
9,Championship,2021-02-20 15:00:00 UTC
9,Championship,2021-02-20 15:00:00 UTC
9,Championship,2021-02-20 15:00:00 UTC
9,Championship,2021-02-20 15:00:00 UTC
9,Championship,2021-02-20 15:00:00 UTC
9,Championship,2021-02-20 15:00:00 UTC
387,Serie B,2021-02-20 15:00:00 UTC
564,La Liga,2021-02-20 15:15:00 UTC
462,Primeira Liga,2021-02-20 15:30:00 UTC
301,Ligue 1,2021-02-20 16:00:00 UTC
181,Tipico Bundesliga,2021-02-20 16:00:00 UTC
181,Tipico Bundesliga,2021-02-20 16:00:00 UTC
600,Süper Lig,2021-02-20 16:00:00 UTC
384,Serie A,2021-02-20 17:00:00 UTC
387,Serie B,2021-02-20 17:00:00 UTC
591,Super League,2021-02-20 17:15:00 UTC
82,Bundesliga,2021-02-20 17:30:00 UTC
8,Premier League,2021-02-20 17:30:00 UTC
462,Primeira Liga,2021-02-20 17:30:00 UTC
564,La Liga,2021-02-20 17:30:00 UTC
72,Eredivisie,2021-02-20 17:45:00 UTC
72,Eredivisie,2021-02-20 19:00:00 UTC
384,Serie A,2021-02-20 19:45:00 UTC
72,Eredivisie,2021-02-20 20:00:00 UTC
8,Premier League,2021-02-20 20:00:00 UTC
564,La Liga,2021-02-20 20:00:00 UTC
600,Süper Lig,2021-02-21 10:30:00 UTC
72,Eredivisie,2021-02-21 11:15:00 UTC
384,Serie A,2021-02-21 11:30:00 UTC
301,Ligue 1,2021-02-21 12:00:00 UTC
8,Premier League,2021-02-21 12:00:00 UTC
82,Bundesliga,2021-02-21 12:30:00 UTC
85,2. Bundesliga,2021-02-21 12:30:00 UTC
85,2. Bundesliga,2021-02-21 12:30:00 UTC
85,2. Bundesliga,2021-02-21 12:30:00 UTC
600,Süper Lig,2021-02-21 13:00:00 UTC
564,La Liga,2021-02-21 13:00:00 UTC
72,Eredivisie,2021-02-21 13:30:00 UTC
72,Eredivisie,2021-02-21 13:30:00 UTC
181,Tipico Bundesliga,2021-02-21 13:30:00 UTC
181,Tipico Bundesliga,2021-02-21 13:30:00 UTC
301,Ligue 1,2021-02-21 14:00:00 UTC
9,Championship,2021-02-23 19:45:00 UTC
301,Ligue 1,2021-02-21 14:00:00 UTC
301,Ligue 1,2021-02-21 14:00:00 UTC
384,Serie A,2021-02-21 14:00:00 UTC
387,Serie B,2021-02-21 14:00:00 UTC
